,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Type,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
6420,8097-OMULG,1,1,59,0,1,15.94,0,1,1,19,0,1,1,1,1,1,1,1,1,0,1,76.75,4541.9,0.0,0.0,940.46,0,63,0,0,1,1,2,San Jose,95116,37.350284,-121.852855,51706,0,5918,0,0,2,0,0
6421,6013-BHCAW,1,1,61,0,1,32.96,1,1,1,41,0,0,1,1,1,1,1,0,2,1,0,81.0,4976.15,0.0,2040.0,2010.56,0,27,1,0,1,1,3,San Jose,95117,37.311088,-121.961786,29914,0,4151,0,0,0,0,0
6422,0401-WDBXM,1,4,72,0,1,8.33,1,1,2,59,1,0,1,0,1,1,1,1,2,1,0,105.55,7542.25,0.0,0.0,599.76,0,22,1,0,1,1,3,San Jose,95118,37.255479,-121.889838,31926,0,4331,0,0,1,0,3
6423,3387-PLKUI,1,6,13,4,1,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.8,251.25,0.0,0.0,217.62,1,27,1,0,1,1,1,San Jose,95119,37.233226,-121.78809,10155,0,2333,0,0,1,0,0
6424,6096-EGVTU,1,6,64,0,1,19.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24.9,1595.5,0.0,0.0,1230.72,1,50,0,0,1,1,1,San Jose,95120,37.186141,-121.843554,37090,0,5038,0,0,0,0,0
6425,5081-NWSUP,0,0,10,4,1,37.45,0,1,3,5,0,1,0,1,0,1,1,1,1,0,1,64.9,685.55,0.0,3.43,374.5,1,54,0,0,0,0,0,San Jose,95122,37.32886,-121.834567,59841,0,4883,0,0,0,0,0
6426,2580-ATZSQ,0,0,65,2,1,19.25,0,1,1,19,1,1,1,0,0,0,0,1,1,0,0,61.35,3874.1,0.0,0.0,1251.25,1,55,0,0,1,1,2,San Jose,95123,37.238758,-121.828375,59632,0,6354,0,0,1,0,3
6427,8085-MSNLK,1,3,62,2,1,42.68,1,1,2,51,1,1,1,1,1,1,1,1,2,0,1,113.95,6891.4,0.0,0.0,2646.16,1,21,1,0,1,0,0,San Jose,95124,37.257063,-121.923037,45257,0,6193,0,0,0,0,0
6428,9691-HKOVS,1,8,55,2,1,47.46,1,1,2,53,1,1,1,1,1,1,1,1,1,1,0,90.15,4916.95,0.0,0.0,2610.3,1,20,1,0,1,0,0,San Jose,95125,37.294926,-121.894763,46185,0,4712,0,0,0,0,0
6429,9881-VCZEP,1,8,25,0,1,12.12,1,1,3,59,0,1,0,0,0,0,0,1,0,0,0,54.1,1373.0,0.0,0.0,303.0,1,29,1,0,1,0,0,San Jose,95126,37.327069,-121.916819,27023,0,5701,0,0,1,1,0
6430,8757-TFHHJ,0,0,1,0,1,38.21,0,1,1,13,1,0,0,0,0,0,0,1,0,1,1,49.8,49.8,0.0,0.0,38.21,0,55,0,0,0,0,0,San Jose,95128,37.316146,-121.936285,32804,0,2978,0,0,1,0,3
6431,5119-KEPFY,1,3,36,0,1,5.99,1,1,3,6,0,0,0,0,1,1,1,0,0,1,0,95.0,3440.25,0.0,206.0,215.64,0,50,0,0,1,0,0,San Jose,95131,37.387027,-121.897775,26389,0,3057,0,0,1,0,5
6432,0916-KNFAJ,1,1,61,2,1,4.69,1,1,1,4,1,0,1,0,0,1,1,0,2,1,1,69.9,4226.7,0.0,169.0,286.09,0,37,0,0,1,0,0,San Jose,95133,37.371862,-121.860349,26032,0,5117,0,0,0,0,0
6433,8319-QBEHW,0,0,26,0,0,0.0,0,1,3,58,0,1,0,0,1,0,0,0,1,1,0,39.95,1023.75,0.0,594.0,0.0,0,32,0,0,0,1,3,San Jose,95134,37.42765,-121.945416,9657,0,2715,0,0,2,0,0
6434,9625-QNLUX,1,2,68,0,1,21.86,0,1,3,29,1,1,1,0,1,1,1,1,2,1,1,103.25,7074.4,0.0,0.0,1486.48,0,51,0,0,1,1,2,San Jose,95138,37.246064,-121.749494,14792,0,4751,0,0,0,0,0
6435,4024-CSNBY,1,8,72,0,1,11.02,1,1,3,17,1,1,1,1,0,0,0,0,2,1,0,94.25,6849.75,0.0,1164.0,793.44,1,39,0,0,1,0,0,Mount Hamilton,95140,37.382909,-121.634151,38,0,6295,0,0,1,0,4
6436,7110-BDTWG,1,4,71,0,0,0.0,0,1,3,6,0,0,1,1,0,1,1,0,2,1,0,47.05,3263.6,0.0,196.0,0.0,1,59,0,0,1,0,0,San Jose,95148,37.339533,-121.777179,44103,0,6302,0,0,2,0,4
6437,7493-GVFIO,0,0,57,2,1,12.99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.55,1252.85,0.0,0.0,740.43,0,56,0,0,0,0,0,Stockton,95202,37.959706,-121.287669,7071,0,4565,0,0,3,1,3
6438,0690-SRQID,0,0,4,5,1,18.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.65,67.55,0.0,0.0,73.12,0,20,1,0,0,0,0,Stockton,95203,37.954089,-121.329761,16357,0,4925,0,0,1,0,3
6439,9114-DPSIA,1,8,72,0,1,2.73,1,1,2,59,1,1,1,1,0,1,1,1,2,0,1,81.0,5750.0,0.0,0.0,196.56,0,22,1,0,1,1,3,Stockton,95205,37.965695,-121.260051,34138,0,4237,0,0,0,0,0
6440,4700-UBQMV,1,6,21,0,1,31.55,1,1,1,23,1,0,0,0,1,1,1,1,1,1,0,75.9,1549.75,0.0,35.64,662.55,0,42,0,0,1,1,3,Stockton,95206,37.902422,-121.440029,49657,0,3503,0,0,2,0,0
6441,7711-GQBZC,1,1,71,0,1,19.49,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24.7,1810.55,0.0,0.0,1383.79,1,42,0,0,1,1,1,Stockton,95207,38.002125,-121.324979,49965,0,5187,0,0,0,0,0
6442,9795-NREXC,1,5,64,2,1,11.85,1,1,2,2,1,0,1,1,1,1,1,0,2,1,1,85.0,5484.4,0.0,110.0,758.4,1,41,0,0,1,0,0,Stockton,95212,38.049457,-121.21653,6951,0,5472,0,0,2,1,0
6443,8573-CGOCC,0,0,16,0,1,24.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.75,294.9,0.0,0.0,396.64,0,48,0,0,0,0,0,Stockton,95215,37.946282,-121.139499,23789,0,5433,0,0,0,0,0
6444,7356-AYNJP,0,0,4,5,1,6.36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.9,97.5,0.0,0.0,25.44,1,33,0,0,0,0,0,Stockton,95219,38.029729,-121.387999,19109,0,5685,0,0,0,0,0
6445,6286-SUUWT,0,0,1,5,1,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.95,19.95,0.0,0.0,27.08,0,44,0,0,0,0,0,Arnold,95223,38.32153,-120.236358,5159,0,5916,0,0,0,0,0
6446,4819-HJPIW,0,0,18,0,0,0.0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,1,25.15,476.8,0.0,0.0,0.0,0,32,0,0,0,0,0,Avery,95224,38.208336,-120.339938,115,0,2675,0,0,2,0,0
6447,8654-DHAOW,0,0,2,5,1,21.3,1,1,2,7,0,1,0,0,0,0,0,1,0,0,1,54.15,101.65,0.0,0.0,42.6,1,47,0,0,0,0,0,Burson,95225,38.183918,-120.898817,27,0,3527,0,0,2,0,5
6448,5438-QMDDL,1,3,19,0,1,8.3,0,1,1,48,0,1,0,0,0,1,1,1,0,1,1,59.8,1130.85,0.0,0.0,157.7,1,20,1,0,1,0,0,Campo Seco,95226,38.233879,-120.861666,75,0,3652,0,0,1,1,0
6449,9812-GHVRI,0,0,40,2,1,33.66,1,1,2,20,0,0,0,0,0,1,1,0,0,0,0,83.85,3532.25,0.0,706.0,1346.4,1,50,0,0,0,0,0,Clements,95227,38.227285,-121.02789,722,0,4294,0,0,2,0,0
6450,1228-ZLNBX,0,0,21,0,1,3.26,1,1,1,51,0,0,0,0,0,0,0,1,0,0,1,75.3,1570.7,0.0,80.11,68.46,0,25,1,0,0,0,0,Farmington,95230,37.956963,-120.863055,596,0,2847,0,0,1,0,0
6451,4226-KKDON,0,0,8,5,1,30.8,0,1,1,27,0,1,0,1,1,0,0,1,0,1,0,66.65,520.95,0.0,0.0,246.4,0,41,0,0,0,0,0,French Camp,95231,37.873283,-121.292034,5094,0,3804,0,0,0,0,0
6452,3831-YCPUO,1,3,72,0,1,32.23,0,1,1,19,1,1,1,1,1,1,1,1,2,1,1,109.5,7854.9,0.0,149.24,2320.56,1,38,0,0,1,1,1,Glencoe,95232,38.358464,-120.579304,21,0,6419,0,0,0,0,0
6453,7445-WMRBW,0,0,48,2,1,21.39,1,1,3,3,0,1,1,1,1,0,0,1,1,1,0,73.85,3581.4,0.0,0.0,1026.72,1,49,0,0,0,0,0,Hathaway Pines,95233,38.184914,-120.364085,335,0,4740,0,0,2,0,4
6454,3308-DGHKL,0,0,69,0,1,17.74,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19.3,1447.9,0.0,0.0,1224.06,0,54,0,0,0,0,0,Linden,95236,38.047746,-121.030499,3148,0,5028,0,0,1,0,0
6455,9924-JPRMC,0,0,72,0,1,36.49,1,1,1,27,1,1,1,1,1,1,1,0,2,1,0,118.2,8547.15,0.0,2308.0,2627.28,0,60,0,0,0,0,0,Lockeford,95237,38.166791,-121.14207,3205,0,4886,0,0,0,0,0
6456,0080-EMYVY,0,0,14,0,1,24.04,0,1,2,12,0,1,0,0,0,0,0,0,1,0,1,51.45,727.85,0.0,87.0,336.56,1,64,0,0,0,0,0,Lodi,95240,38.123544,-121.159078,45755,0,4298,0,0,2,1,3
6457,6218-KNUBD,0,0,6,0,1,10.88,0,1,2,8,0,1,0,0,1,0,0,0,0,0,0,59.45,357.6,0.0,29.0,65.28,0,58,0,0,0,0,0,Lodi,95242,38.128087,-121.4078,22073,0,2393,0,0,1,0,4
6458,7337-CINUD,1,6,8,0,1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.5,159.35,0.0,0.0,137.6,1,48,0,0,1,1,3,Mokelumne Hill,95245,38.304194,-120.592431,2718,0,5206,0,0,3,1,4
6459,7609-NRNCA,0,0,17,0,1,42.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.55,280.85,0.0,0.0,721.14,1,21,1,0,0,0,0,Mountain Ranch,95246,38.264262,-120.515133,1692,0,4947,0,0,0,0,0
6460,0623-EJQEG,0,0,65,2,1,2.72,1,1,2,16,1,0,0,1,0,1,1,1,1,0,0,93.55,6069.25,0.0,0.0,176.8,0,50,0,0,0,0,0,Murphys,95247,38.147852,-120.440124,4353,0,5774,0,0,1,0,0
6461,7153-CHRBV,1,6,57,2,1,18.85,0,1,1,24,1,0,1,1,0,0,0,1,1,1,1,59.3,3274.35,0.0,0.0,1074.45,1,54,0,0,1,1,1,San Andreas,95249,38.196497,-120.61689,3930,0,6287,0,0,1,0,3
6462,6198-PNNSZ,1,9,56,2,1,37.76,1,1,2,21,1,1,1,0,1,1,1,1,1,0,0,109.8,6109.65,0.0,0.0,2114.56,1,54,0,0,1,0,0,Valley Springs,95252,38.156971,-120.849231,11266,0,5648,0,0,3,0,4
6463,3317-VLGQT,1,7,14,0,1,4.45,0,1,1,16,0,0,0,0,0,1,1,1,0,1,0,78.1,1122.4,0.0,0.0,62.3,1,50,0,0,1,0,0,Wallace,95254,38.192608,-120.957842,304,0,3157,0,0,1,0,0
6464,4132-POCZS,1,1,52,0,0,0.0,0,1,1,26,1,0,0,0,0,1,1,1,0,1,0,39.9,2020.9,0.0,0.0,0.0,0,47,0,0,1,0,0,West Point,95255,38.41935,-120.469545,2198,0,6371,0,0,2,0,0
6465,5614-DNZCE,0,0,58,0,1,29.47,0,1,3,16,1,1,1,1,0,0,0,0,2,1,1,64.9,3795.45,0.0,607.0,1709.26,1,56,0,0,0,0,0,Wilseyville,95257,38.392686,-120.415951,435,0,5040,0,0,0,0,0
6466,3896-RCYYE,0,0,67,0,0,0.0,0,1,2,11,0,0,1,1,1,1,1,1,0,1,1,53.4,3579.15,0.0,0.0,0.0,1,61,0,0,0,0,0,Atwater,95301,37.321233,-120.656354,27808,0,5990,0,0,2,0,0
6467,9638-JIQYA,0,0,2,0,0,0.0,0,1,2,48,0,0,0,0,0,0,0,1,0,1,1,24.9,49.7,0.0,0.0,0.0,0,22,1,0,0,0,0,Ballico,95303,37.4695,-120.672724,809,0,4033,0,0,0,0,0
6468,3726-TBHQT,0,0,71,0,1,25.45,1,1,1,59,1,1,1,1,1,1,1,1,2,1,0,114.0,8175.9,0.0,0.0,1806.95,0,25,1,0,1,1,1,Catheys Valley,95306,37.394411,-120.127262,986,0,5600,0,0,1,0,4
6469,3190-ITQXP,1,7,46,0,1,27.65,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.25,890.35,0.0,0.0,1271.9,1,42,0,0,1,1,1,Ceres,95307,37.553469,-120.952825,32881,0,3879,0,0,1,0,3
6470,3039-MJSLN,0,0,3,0,1,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,50.6,0.0,0.0,55.29,0,36,0,0,0,1,3,Cressey,95312,37.420273,-120.66527,55,0,3594,0,0,1,0,0
6471,0178-CIIKR,0,0,3,0,1,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.95,58.0,0.0,0.0,8.07,1,60,0,0,0,0,0,Crows Landing,95313,37.435664,-121.049056,1508,0,5949,0,0,2,0,3
6472,5774-QPLTF,1,9,50,0,1,26.98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20.35,938.95,0.0,0.0,1349.0,0,40,0,0,1,1,2,El Nido,95317,37.127386,-120.506422,808,0,6391,0,0,0,0,0
6473,5010-IPEAQ,1,2,67,0,0,0.0,0,1,2,51,1,1,1,1,1,0,0,1,2,0,1,54.2,3623.95,0.0,0.0,0.0,1,29,1,0,1,1,2,Escalon,95320,37.818543,-121.006907,11474,0,5261,0,0,2,1,3
6474,8990-YOZLV,0,0,69,1,1,13.91,1,1,1,7,1,1,0,1,0,0,0,1,2,1,1,66.9,4577.9,0.0,32.05,959.79,1,46,0,0,0,0,0,Hickman,95323,37.605926,-120.69955,1055,0,5059,0,0,2,0,0
6475,3069-SSVSN,0,0,1,0,0,0.0,0,1,2,18,0,0,0,0,0,0,0,1,1,0,1,25.85,25.85,0.0,0.0,0.0,1,50,0,0,0,0,0,Hilmar,95324,37.394536,-120.890747,7177,0,4467,0,0,0,0,0
6476,5222-IMUKT,0,0,32,0,1,47.3,0,1,2,24,0,0,0,0,1,1,1,1,0,0,0,91.05,2871.5,0.0,0.0,1513.6,0,40,0,0,0,0,0,Hornitos,95325,37.479926,-120.230424,128,0,2716,0,0,0,0,0
6477,6685-XSHHU,1,9,60,0,1,32.12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20.95,1270.55,0.0,0.0,1927.2,0,45,0,0,1,1,2,Keyes,95328,37.555631,-120.911653,2130,0,4425,0,0,0,0,0
6478,8901-UPRHR,1,4,72,1,1,44.03,1,1,1,14,0,1,1,1,1,1,1,0,2,1,0,109.2,7711.45,0.0,1080.0,3170.16,1,40,0,0,1,1,1,La Grange,95329,37.666587,-120.411517,1749,0,6130,0,0,0,0,0
6479,3845-FXCYS,0,0,2,0,1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.65,31.2,0.0,0.0,15.6,0,55,0,0,0,0,0,Long Barn,95335,38.109125,-120.078597,683,0,4841,0,0,1,0,0
6480,5857-XRECV,0,0,2,0,1,31.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.5,38.25,0.0,0.0,62.02,1,44,0,0,0,1,3,Manteca,95336,37.830267,-121.201018,36738,0,4486,0,0,0,0,0
6481,0725-CXOTM,0,0,36,0,1,44.7,1,1,2,59,1,0,1,1,1,1,1,0,1,1,1,89.65,3348.1,0.0,1975.0,1609.2,1,29,1,0,0,0,0,Manteca,95337,37.750822,-121.238423,19867,0,4844,0,0,0,0,0
6482,4343-EJVQB,0,0,7,0,1,1.67,0,1,3,23,1,0,0,0,0,0,0,1,0,0,1,74.35,533.6,0.0,0.0,11.69,0,48,0,0,0,0,0,Mariposa,95338,37.526791,-119.99437,10226,0,2463,0,0,1,0,0
6483,3427-GGZZI,1,1,19,0,1,45.37,1,1,2,52,0,1,0,0,0,1,1,1,0,1,0,89.1,1620.8,0.0,0.0,862.03,1,30,0,0,1,0,0,Midpines,95345,37.581496,-119.972762,433,0,3624,0,0,0,0,0
6484,3154-CFSZG,1,3,47,0,1,38.25,0,1,3,20,1,0,1,0,0,1,1,1,0,0,0,90.05,4137.2,0.0,0.0,1797.75,0,57,0,0,1,1,1,Modesto,95351,37.621458,-121.012295,47536,0,3291,0,0,1,0,4
6485,2220-IAHLS,0,0,1,0,1,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.4,19.4,0.0,0.0,2.85,1,49,0,0,0,0,0,Modesto,95356,37.716186,-121.025836,26055,0,5566,0,0,2,0,0
6486,4377-VDHYI,1,6,32,0,1,36.65,0,1,1,69,1,1,0,0,0,1,1,0,1,1,0,90.8,3023.85,0.0,2086.0,1172.8,0,29,1,0,1,1,3,Patterson,95363,37.410236,-121.320337,15536,0,2722,0,0,0,0,0
6487,4937-QPZPO,1,3,61,0,1,34.54,1,1,1,58,0,0,1,0,1,1,1,0,1,1,0,99.9,6241.35,0.0,3620.0,2106.94,0,62,0,0,1,1,3,Snelling,95369,37.521708,-120.426843,1158,0,5641,0,0,1,1,5
6488,2925-VDZHY,1,1,72,1,1,28.63,1,1,2,19,1,1,1,1,1,1,1,0,2,0,1,88.7,6501.35,0.0,1235.0,2061.36,0,64,0,0,1,1,2,Sonora,95370,37.982716,-120.343732,25340,0,4641,0,0,1,1,0
6489,6981-TDRFT,1,1,44,0,0,0.0,0,1,2,69,0,0,1,1,1,1,1,1,1,1,0,54.3,2317.1,0.0,159.88,0.0,0,25,1,0,1,1,1,Soulsbyville,95372,37.990574,-120.261821,1519,0,3423,0,0,0,0,0
6490,3413-CSSTH,0,0,41,0,1,6.6,1,1,1,3,0,0,1,0,0,0,0,1,0,1,0,55.7,2237.55,0.0,0.0,270.6,0,40,0,0,0,0,0,Stevinson,95374,37.316807,-120.855753,1960,0,5590,0,0,2,0,4
6491,8033-VCZGH,0,0,50,0,1,23.28,1,1,1,51,1,0,1,0,1,1,1,1,1,1,0,103.95,5231.3,0.0,0.0,1164.0,0,27,1,0,1,0,0,Tracy,95376,37.680968,-121.446049,69801,0,4363,0,0,0,0,0
6492,0224-NIJLP,1,1,8,5,1,2.87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.15,165.5,0.0,0.0,22.96,0,30,0,0,1,1,3,Turlock,95380,37.474396,-120.875917,40545,0,3899,0,0,1,0,0
6493,7542-CYDDM,0,0,18,0,1,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.05,358.5,0.0,0.0,413.46,0,61,0,0,0,0,0,Turlock,95382,37.529656,-120.854357,24708,0,4204,0,0,2,0,0
6494,4718-WXBGI,1,1,72,1,1,27.1,1,1,1,59,1,1,1,1,1,1,1,1,2,1,1,91.95,6614.9,0.0,0.0,1951.2,0,21,1,0,1,1,1,Twain Harte,95383,38.107441,-120.230625,4848,0,4403,0,0,0,0,0
6495,5716-LIBJC,0,0,13,4,1,11.99,1,1,3,27,0,1,1,0,1,1,1,1,1,1,1,104.15,1299.1,2.76,35.08,155.87,1,29,1,0,0,1,2,Winton,95388,37.421299,-120.599587,11463,0,2810,0,0,0,0,0
6496,2868-LLSKM,1,1,68,1,1,15.94,1,1,1,29,0,1,0,1,0,0,0,0,1,1,0,83.65,5733.4,46.99,1663.0,1083.92,1,50,0,0,1,1,2,Escondido,92027,33.141265,-116.967221,48690,0,5958,0,0,0,0,0
6497,2988-QRAJY,0,0,69,1,1,5.71,1,1,2,73,1,1,1,0,1,1,1,0,2,1,1,110.05,7430.75,23.16,5424.0,393.99,0,27,1,0,0,0,0,Santa Rosa,95403,38.488431,-122.752839,40270,0,5798,0,0,0,0,0
6498,0071-NDAFP,1,1,25,0,1,23.69,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.5,630.6,44.42,0.0,592.25,0,31,0,0,1,1,3,Santa Rosa,95405,38.439696,-122.668817,22250,0,5230,0,0,2,0,3
6499,7328-ZJAJO,1,1,59,0,1,9.51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.5,1222.65,0.0,0.0,561.09,1,19,1,0,1,1,2,Santa Rosa,95409,38.468893,-122.580539,25718,0,4579,0,0,0,0,0
6500,1090-PYKCI,1,1,69,1,1,23.02,1,1,1,48,1,1,1,1,1,0,0,0,1,1,1,105.1,7234.8,0.0,3473.0,1588.38,1,19,1,0,1,1,3,Boonville,95415,39.025867,-123.381544,1374,0,4686,0,0,0,0,0
6501,3058-WQDRE,0,0,13,4,0,0.0,0,1,2,16,0,0,0,0,0,0,0,1,0,1,0,25.15,331.85,48.59,0.0,0.0,0,37,0,0,0,0,0,Branscomb,95417,39.710591,-123.682799,176,0,4943,0,0,2,0,5
6502,2279-AXJJK,1,1,52,0,1,8.94,1,1,2,85,0,1,0,1,0,1,1,1,0,1,1,95.65,5088.4,11.8,432.51,464.88,0,27,1,0,1,0,0,Cazadero,95421,38.578807,-123.19338,1575,0,4465,0,0,0,0,0
6503,0909-SELIE,1,1,61,0,1,43.48,1,1,2,20,1,1,1,1,0,1,1,0,2,1,0,80.8,4860.85,17.17,972.0,2652.28,0,53,0,0,1,0,0,Clearlake Oaks,95423,39.07116,-122.598542,3684,0,4302,0,0,3,0,0
6504,3417-TSCIC,0,0,29,0,0,0.0,0,1,1,59,0,0,0,0,0,0,0,1,1,1,1,24.85,788.05,0.0,46.49,0.0,0,19,1,0,0,0,0,Cloverdale,95425,38.801936,-122.938935,9210,0,4161,0,0,1,0,0
6505,1042-HFUCW,0,0,25,3,1,39.9,0,1,3,27,0,1,0,1,0,0,0,1,1,1,1,54.75,1266.35,15.76,34.19,997.5,1,37,0,0,0,1,1,Cobb,95426,38.838088,-122.73203,1591,0,5136,0,0,3,1,0
6506,6537-OTKMY,0,0,15,4,0,0.0,0,1,1,14,0,0,1,0,1,1,1,1,1,0,0,50.75,688.2,32.55,0.0,0.0,0,52,0,0,0,0,0,Covelo,95428,39.83307,-123.178765,2296,0,5091,0,0,1,0,0
6507,8999-EXMNO,1,1,19,4,1,31.85,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.15,387.7,2.97,0.0,605.15,1,48,0,0,1,1,3,Dos Rios,95429,39.756049,-123.358701,91,0,4246,0,0,0,0,0
6508,6725-TPKJO,0,0,44,0,1,47.53,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.05,845.25,15.31,0.0,2091.32,0,28,1,0,0,0,0,Duncans Mills,95430,38.445603,-123.063756,187,0,2798,0,0,0,0,0
6509,7162-WPHPM,1,1,58,0,1,40.57,1,1,3,25,1,1,1,1,0,0,0,0,2,0,1,71.6,4230.25,45.54,1058.0,2353.06,0,44,0,0,1,1,3,Elk,95432,39.108252,-123.645121,383,0,4747,0,0,3,0,4
6510,1599-MMYRQ,1,1,62,0,1,39.67,0,1,1,41,1,1,0,0,0,0,0,0,1,1,1,81.45,4983.05,14.15,2043.0,2459.54,0,27,1,0,1,1,3,Forestville,95436,38.499302,-122.92444,6216,0,5179,0,0,1,0,3
6511,8821-KVZKQ,1,1,70,1,0,0.0,0,1,2,19,0,1,1,1,1,1,1,0,1,1,0,58.4,4113.15,32.53,781.0,0.0,1,52,0,0,1,1,2,Fort Bragg,95437,39.455555,-123.683979,14417,0,4117,0,0,2,0,5
6512,6434-TTGJP,1,2,10,4,0,0.0,0,1,1,24,1,1,1,1,0,1,1,1,2,0,1,53.7,521.0,22.97,0.0,0.0,0,49,0,0,1,1,2,Geyserville,95441,38.731771,-123.064272,2349,0,5671,0,0,1,0,0
6513,0042-JVWOJ,0,0,26,3,1,37.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19.6,471.85,21.25,0.0,980.2,0,64,0,0,0,0,0,Glen Ellen,95442,38.368744,-122.522642,4101,0,3722,0,0,3,0,4
6514,0130-SXOUN,0,0,66,1,1,48.78,1,1,1,8,0,1,0,0,0,1,1,1,0,0,1,89.4,5976.9,36.02,47.82,3219.48,0,55,0,0,0,0,0,Glenhaven,95443,39.045246,-122.743181,175,0,4889,0,0,1,1,3
6515,2330-PQGDQ,1,6,51,0,1,9.5,1,1,1,51,0,1,0,1,0,0,0,1,1,0,0,84.2,4299.75,39.68,0.0,484.5,0,36,0,0,1,1,3,Gualala,95445,38.848082,-123.50608,1916,0,4952,0,0,1,0,0
6516,1452-UZOSF,1,9,72,1,1,7.16,1,1,3,24,1,1,1,1,1,0,0,1,2,1,1,106.1,7548.6,23.39,181.17,515.52,0,31,0,0,1,1,1,Guerneville,95446,38.52576,-123.013347,4913,0,4890,0,0,3,0,3
6517,2097-YVPKN,0,0,65,0,1,4.9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.75,1654.75,41.74,0.0,318.5,0,56,0,0,0,0,0,Healdsburg,95448,38.618347,-122.908422,17979,0,5707,0,0,1,0,0
6518,8597-CTXVJ,0,0,70,0,1,26.62,1,1,1,19,1,1,0,1,0,0,0,0,1,0,0,64.95,4551.5,20.87,865.0,1863.4,0,31,0,0,0,1,1,Jenner,95450,38.505995,-123.187019,438,0,5392,0,0,1,1,0
6519,6631-HMANX,1,10,72,0,1,31.15,1,1,1,16,0,1,1,1,1,1,1,1,2,1,1,85.45,6227.5,0.0,0.0,2242.8,0,39,0,0,1,0,0,Kelseyville,95451,38.93496,-122.792243,9902,0,5641,0,0,1,1,4
6520,9962-BFPDU,1,3,1,0,1,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.05,20.05,0.0,0.0,16.02,1,61,0,0,1,1,3,Kenwood,95452,38.419525,-122.521585,1653,0,5811,0,0,0,0,0
6521,6394-HHHZM,0,0,3,5,1,38.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.7,57.5,0.0,0.0,115.23,0,27,1,0,0,0,0,Little River,95456,39.245911,-123.77214,882,0,2011,0,0,0,0,0
6522,5995-LFTLE,0,0,58,0,1,48.78,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,25.3,1474.35,0.0,0.0,2829.24,0,39,0,0,0,0,0,Lower Lake,95457,38.925545,-122.549083,2644,0,4477,0,0,2,0,0
6523,0665-XHDJU,1,7,72,0,1,34.95,1,1,1,48,0,1,0,0,1,1,1,0,2,1,0,99.4,7285.7,0.0,3497.0,2516.4,0,21,1,0,1,0,0,Monte Rio,95462,38.471049,-123.015549,1537,0,6022,0,0,3,0,5
6524,8265-HKSOW,1,1,72,0,1,17.89,1,1,2,19,1,1,1,1,0,1,1,0,2,0,1,107.45,7658.3,0.0,1455.0,1288.08,1,35,0,0,1,1,2,Occidental,95465,38.415003,-122.998726,1880,0,4505,0,0,1,1,0
6525,3544-FBCAS,1,4,72,0,1,12.84,1,1,2,22,1,1,1,0,1,1,1,1,2,1,1,83.6,5959.3,0.0,0.0,924.48,1,36,0,0,1,1,1,Philo,95466,39.094102,-123.500853,1113,0,4116,0,0,2,1,3
